Date,GasPriceOpen,GasPriceClose,GasPriceLow,GasPriceHigh,avgGas,Samples,average_gas_price,EthPriceOpenUSD,EthPriceHighUSD,EthPriceLowUSD,EthPriceCloseUSD,EthPriceAdjustedCloseUSD,EthVolume,TransactionsAmount,BlockSize,DailyEthBurnt,UniqueAddressTotalCount,UniqueAddressReceiveCount,UniqueAddressSentCount
2022-08-12,6.67,11.83,4.0,68.17,96999.6630101052,1425,22.6675,1880.89917,1957.552979,1860.083496,1957.24646,1957.24646,17168141904,1130848,81448,1535.40491278942,498699,386260,238327
2022-08-11,15.0,10.89,5.89,86.37,95016.20371021512,1439,29.5375,1851.828369,1927.939209,1851.828369,1881.224121,1881.224121,23826986482,1098707,86458,2045.63830448141,468861,353140,237208
2022-08-10,14.63,26.07,7.0,86.35,93959.6018792785,1303,33.5125,1702.906494,1869.400635,1665.090454,1851.742676,1851.742676,23512477984,1160380,93482,2397.17545025263,497667,382755,243747
2022-08-09,29.35,34.78,4.55,418.54,89285.76366794154,1438,121.805,1776.071289,1786.122559,1675.849854,1703.025024,1703.025024,16368619692,1125139,84650,1607.51592000806,490876,377060,237445
2022-08-08,24.5,16.79,5.0,200.0,98562.33574315476,1439,61.5725,1699.693481,1806.886475,1697.407959,1775.516113,1775.516113,16841424404,1167115,84839,1513.99422699421,508975,394842,244193
2022-08-07,16.12,5.9,3.0,222.0,91773.0567064674,1438,61.755,1691.777954,1724.789185,1672.908447,1699.35083,1699.35083,10252090340,1166932,82542,788.350494538039,548149,440479,240350
2022-08-06,5.91,6.24,2.01,88.0,92508.02938303216,1438,25.54,1732.661133,1744.326416,1691.658081,1691.658081,1691.658081,11757911705,1148225,82975,749.769703709034,553368,441522,239672
2022-08-05,8.0,12.22,2.65,45.0,98074.53820917304,1439,16.9675,1607.523926,1732.254639,1606.49707,1732.254639,1732.254639,18546491876,1207188,89379,1274.31138432878,553037,437000,241046
2022-08-04,15.16,9.74,3.0,64.6,89408.89426448928,1439,23.125,1618.886719,1658.511597,1585.326538,1608.205811,1608.205811,14467440626,1458612,83379,1174.89534546546,845053,714372,257333
2022-08-03,14.69,7.54,4.0,46.8,82649.7353772472,1424,18.2575,1633.05127,1678.098267,1595.634521,1618.874512,1618.874512,16786218830,1250888,84139,1038.94890033633,574028,447353,277815
2022-08-02,7.0,5.0,3.0,200.0,84859.38719598591,1420,53.75,1634.645874,1672.629761,1567.851074,1632.945435,1632.945435,20426082309,1206185,83354,1194.62697454527,537551,424708,260118
2022-08-01,7.87,16.38,3.0,64.39,90214.94595305968,1438,22.91,1681.445557,1700.170898,1613.416016,1635.195801,1635.195801,16191371176,1342202,83750,1209.25046179518,669314,554330,265686
2022-07-31,18.81,7.6,3.0,92.0,88649.59618803061,1437,30.3525,1695.884766,1745.883179,1672.612793,1681.517334,1681.517334,14200735370,1158621,82523,691.894569095905,526270,418855,223788
2022-07-30,7.02,4.4,3.0,68.18,94521.4565598189,1436,20.650000000000002,1727.06189,1738.016846,1678.108032,1695.969482,1695.969482,15576977870,1179749,82556,731.030688009063,538151,421078,241195
2022-07-29,4.94,9.41,3.0,42.44,91581.48017435716,1439,14.9475,1725.623901,1759.884033,1662.791138,1727.406982,1727.406982,23249531113,1192330,83337,1356.11347993687,530965,415579,243610
2022-07-28,7.51,12.87,5.0,105.66,93095.978048643,1437,32.76,1636.231934,1774.576416,1604.890991,1725.46814,1725.46814,27231399966,1158182,84234,2023.82712794113,505827,384580,255293
2022-07-27,14.83,20.24,3.58,116.05,94989.74297727592,1439,38.675,1443.726807,1636.799438,1423.618896,1636.232666,1636.232666,23007524016,1197448,81310,1747.74348234636,532080,408041,275561
2022-07-26,15.03,9.49,3.0,143.49,91117.84165024356,1437,42.752500000000005,1445.151123,1445.151123,1362.95166,1441.806763,1441.806763,18238563509,1679068,84632,2031.65232590109,1066898,961196,259442
2022-07-25,11.01,27.65,5.67,445.0,67613.71020153414,1434,122.3325,1599.157227,1605.336914,1445.383423,1445.383423,1445.383423,20585056021,1275861,86434,1686.95766831028,607652,497319,247817
2022-07-24,20.72,15.0,3.0,183.85,88451.93849303634,1436,55.6425,1549.222534,1654.428711,1548.671143,1599.476685,1599.476685,17217849557,1122303,83637,858.571792307973,490574,378828,228174
2022-07-23,22.74,13.09,3.0,46.36,97172.37144651332,1434,21.2975,1536.457397,1591.632568,1495.678101,1549.297485,1549.297485,14998811383,1144468,82353,1133.7472060341,498152,386191,233443
2022-07-22,12.2,8.15,4.0,98.27,94811.83228364657,1437,30.655,1576.745361,1641.209229,1523.641724,1537.405151,1537.405151,18926100582,1201699,80839,1376.52551022175,539270,420702,251166
2022-07-21,7.56,14.03,5.0,85.37,89654.48935589677,1433,27.990000000000002,1520.374512,1595.761963,1472.185425,1576.749512,1576.749512,20009556587,1204397,84739,1832.20557189523,516093,402871,246456
2022-07-20,13.65,20.88,6.0,181.64,88660.78734885031,1435,55.5425,1542.954346,1612.645752,1500.803223,1520.200684,1520.200684,22942708340,1191452,84301,2680.43899550295,501508,387065,252594
2022-07-19,18.04,21.76,7.61,242.55,88074.43431963795,1436,72.49000000000001,1578.383911,1607.033081,1501.797485,1542.97522,1542.97522,27753529276,1175526,81056,2757.98656252873,491574,372541,253249
2022-07-18,17.7,22.72,7.0,344.0,91493.16147681072,1436,97.855,1338.80603,1578.717896,1338.80603,1578.717896,1578.717896,27440420623,1213565,88572,2779.83250224334,507492,387350,253675
2022-07-17,21.32,10.42,7.27,1000.0,88751.82004561892,1438,259.7525,1353.205078,1378.41748,1329.763306,1338.635742,1338.635742,16079711737,1245545,85066,1884.95612936728,554636,444419,224045
2022-07-16,11.9,13.68,5.0,396.81,87462.3887385098,1436,106.8475,1232.791626,1377.94458,1195.605957,1352.626465,1352.626465,18364013796,1241502,84132,1913.04755056398,584397,474155,232661
2022-07-15,12.16,20.66,5.0,700.0,93611.43444157385,1436,184.455,1191.674805,1275.778198,1182.903198,1233.12915,1233.12915,17411448225,1217596,84352,2842.86622141007,547282,435419,245792
2022-07-14,21.22,17.28,6.6,172.3,88464.2889834958,1436,54.35,1113.515747,1202.953369,1077.405762,1191.526245,1191.526245,16688640823,1189567,84111,3171.53882092131,512454,403890,236927
2022-07-13,24.71,29.38,6.0,362.67,91404.49941022976,1437,105.69,1038.186646,1113.587158,1019.220337,1113.587158,1113.587158,18302588147,1174882,85892,2458.97713570009,489459,384285,226511
2022-07-12,17.83,23.56,5.38,963.87,90664.19178274163,1437,252.66,1097.259155,1097.259155,1038.13562,1038.19165,1038.19165,12583282453,1135896,82885,2137.57538403545,458683,348074,232836
2022-07-11,18.67,30.29,8.0,267.02,97964.7254642559,1438,80.99499999999999,1168.139038,1169.193848,1095.002808,1097.236572,1097.236572,12064180410,1146369,81512,2582.99259487794,450162,345183,225408
2022-07-10,35.6,16.5,6.0,305.17,94900.9919481895,1436,90.81750000000001,1216.904419,1216.904419,1157.175537,1168.401611,1168.401611,10984558039,1148695,82233,1629.73607807752,493292,374735,249282
2022-07-09,11.98,27.85,5.0,888.0,93267.65687444308,1436,233.2075,1222.306885,1228.767944,1209.377563,1216.978271,1216.978271,8821353104,1170747,83419,1673.68797737442,488706,370338,247386
2022-07-08,52.86,19.64,5.0,7799.0,94579.2258564371,1437,1969.125,1237.580322,1262.885742,1200.632202,1222.506226,1222.506226,16315929082,1192819,82624,2455.72502983348,480887,363106,258289
2022-07-07,17.0,43.72,8.0,200.0,93407.57938110163,1434,67.18,1186.960938,1246.894897,1165.623169,1237.593384,1237.593384,14230795894,1194330,83732,3401.89288335198,489078,373437,261819
2022-07-06,38.37,21.89,6.84,289.41,88189.52726275197,1984,89.1275,1134.822266,1193.636719,1116.247559,1186.973999,1186.973999,15373536703,1161432,81529,2775.59563032539,477526,362384,257506
2022-07-05,26.06,27.27,8.39,157.96,94320.09589972168,1437,54.92,1150.509766,1165.682739,1086.829956,1134.541016,1134.541016,16195518291,1182504,85826,2638.76315535816,466046,355344,237877
2022-07-04,25.76,15.37,7.76,350.0,93121.22286743217,1437,99.7225,1073.794312,1152.943848,1048.396362,1151.059082,1151.059082,13670889311,1151999,82625,2076.29439257345,463406,353735,232516
2022-07-03,18.62,14.84,6.0,81.36,91524.40043828449,1434,30.205,1066.467407,1083.418945,1044.005615,1073.766968,1073.766968,8557248150,1157052,81207,1607.31204990191,466046,354379,229071
2022-07-02,14.03,8.36,4.57,320.81,94315.1217350421,1424,86.9425,1060.121216,1073.052612,1033.962158,1066.512817,1066.512817,9935603640,1189382,77836,1412.05946837648,514414,385245,263927
2022-07-01,8.97,41.3,6.0,355.0,90011.46142905923,1435,102.8175,1068.316772,1100.223877,1040.150757,1059.767334,1059.767334,17499453625,1178620,80287,2902.71486944046,489382,364508,263021
2022-06-30,23.22,170.13,8.0,360.0,99288.14430663412,1432,140.3375,1099.353149,1103.69043,1009.094849,1067.298828,1067.298828,16350755497,1054433,95063,3935.99500278158,418326,310408,232750
2022-06-29,60.93,28.16,17.86,355.0,94992.08173205845,1438,115.4875,1144.524414,1152.684814,1092.099121,1098.943848,1098.943848,15386286815,1005558,103379,4014.44119674954,407251,302140,232723
2022-06-28,34.0,53.51,15.46,698.35,92304.07986513562,1437,200.33,1193.254028,1229.739014,1141.159668,1144.579224,1144.579224,14023205651,976577,95146,3371.87631539185,407188,300718,226856
2022-06-27,49.56,229.0,15.0,478.78,92291.03387625348,1436,193.08499999999998,1199.713135,1234.180786,1179.79248,1193.680664,1193.680664,12492225250,994102,103879,3779.4961408798,424851,321523,237980
2022-06-26,73.79,36.52,11.78,408.96,88245.56783987483,1437,132.7625,1242.987549,1272.131226,1199.406372,1199.831665,1199.831665,12096607824,919721,109449,2763.30269245875,365795,274135,202410
2022-06-25,41.09,26.63,13.0,226.18,94204.09622616568,1437,76.725,1226.724731,1246.394287,1184.562012,1243.446899,1243.446899,12481946184,939290,97503,2675.48146511043,386249,285370,213886
2022-06-24,21.97,22.17,12.66,222.0,99085.70432148832,1438,69.7,1143.204712,1238.616943,1134.514038,1226.844727,1226.844727,16981552654,1019472,95693,3108.25789980326,445329,331963,234624
2022-06-23,23.07,21.91,12.0,356.88,89626.14311794155,1438,103.465,1051.329346,1146.494263,1050.219604,1143.386719,1143.386719,14657862919,967965,91867,3707.71567427562,413414,312326,221416
2022-06-22,22.95,16.65,13.0,394.42,92299.21077184254,966,111.755,1125.372925,1126.261719,1049.763306,1051.421875,1051.421875,15010593493,988683,96925,2621.07946018782,425533,316029,234885
2022-06-21,18.31,33.59,12.0,114.91,95579.13004507333,1431,44.7025,1127.511841,1185.432495,1112.572632,1124.824585,1124.824585,15632089439,1012862,89999,2916.44809423695,426471,324079,220191
2022-06-20,37.33,52.02,9.69,336.0,96311.13091147416,1438,108.75999999999999,1127.65625,1159.985352,1066.113159,1127.642456,1127.642456,19739691429,1042748,84641,2190.30577862257,445329,329856,231217
2022-06-19,20.76,20.82,10.0,87.33,111650.04744617514,1438,34.7275,993.400635,1142.34082,943.116333,1127.656494,1127.656494,21795481981,1018674,85306,2120.60127312368,436122,327302,222577
2022-06-18,21.35,45.27,10.0,311.04,92871.66399157968,1437,96.915,1086.37793,1095.16687,896.109009,993.63678,993.63678,21655406608,1058336,86949,4012.6059479878,448497,318297,259616
2022-06-17,35.95,21.12,11.0,293.88,93036.63062675452,1439,90.4875,1067.987671,1112.471558,1060.867676,1086.519287,1086.519287,14591486540,1110579,85006,3177.02513376259,486231,370636,244135
2022-06-16,19.74,35.07,14.78,509.14,89676.82719116211,1437,144.6825,1233.603516,1246.140625,1058.784546,1067.730713,1067.730713,18907671369,1100312,87082,3360.13165835038,476348,346399,263605
2022-06-15,41.14,43.57,15.94,126.82,87889.98001765112,1439,56.8675,1211.365967,1236.627563,1025.684204,1233.206421,1233.206421,37539999450,1097000,96505,5377.02718003913,449772,312591,273115
2022-06-14,44.07,26.39,18.96,420.61,85282.88754036056,1442,127.50750000000001,1204.555298,1252.471802,1094.701904,1211.662842,1211.662842,33327826525,1086757,98804,4806.12745526024,455396,311696,285966
2022-06-13,36.05,48.14,21.0,366.51,85981.50102026576,1204,117.925,1443.835449,1448.738037,1181.948242,1204.582764,1204.582764,45162788786,1109435,99746,7115.93245907193,452643,308584,288743
2022-06-12,47.92,26.99,14.49,416.79,87131.10767956008,773,126.5475,1530.189697,1539.705078,1436.18396,1445.216553,1445.216553,23465074882,1021635,95441,2799.40235358628,424933,309592,237694
2022-06-11,26.63,43.55,13.4,160.82,94254.0099448183,743,61.099999999999994,1665.217896,1679.314209,1507.03894,1529.663452,1529.663452,21127089064,1031618,92584,3070.79307740839,452227,333462,252434
2022-06-10,25.13,48.52,15.0,153.23,96003.47533284566,752,60.47,1789.689941,1797.607788,1663.43396,1665.042236,1665.042236,18504740451,1079448,92869,4678.81208444072,453004,340372,259603
2022-06-09,30.74,55.56,25.2,205.71,86472.56898935605,761,79.30250000000001,1793.512817,1827.293091,1779.867554,1789.82605,1789.82605,12013083393,1022462,100858,5772.69736713061,419890,310262,238406
2022-06-08,69.74,69.07,21.57,900.0,94003.72949319376,764,265.095,1814.100708,1830.676025,1770.231201,1793.572266,1793.572266,18041476023,1042749,112452,6104.34135281036,394856,288988,228681
2022-06-07,64.16,88.81,27.49,552.17,95148.4787558202,756,183.1575,1859.33374,1862.914917,1729.413574,1814.04834,1814.04834,24020076750,1050984,110406,4860.73616449412,417578,306494,237906
2022-06-06,66.45,65.04,17.42,667.0,94075.81797768918,753,203.97750000000002,1805.635986,1915.030518,1804.990234,1859.289673,1859.289673,16518471852,1044319,107199,4374.56428747175,428837,318763,239729
2022-06-05,52.33,62.97,20.0,431.13,87707.83488375836,745,141.60750000000002,1801.81897,1825.859619,1777.133301,1805.204956,1805.204956,8850385937,1007109,109393,4703.21220897367,392139,291812,220882
2022-06-04,71.14,370.48,16.0,463.44,94974.85019205928,743,230.265,1775.220825,1810.299683,1751.533325,1801.609497,1801.609497,8677951273,1029121,108285,4742.62058820254,401055,295800,224918
2022-06-03,60.26,64.23,18.63,466.95,92406.07771655465,743,152.51749999999998,1834.13501,1840.058838,1746.509766,1775.078613,1775.078613,14878001811,1067485,115369,5443.72750701218,415205,304938,242313
2022-06-02,46.92,52.54,24.31,355.27,92358.34806061424,749,119.75999999999999,1822.412109,1845.313965,1789.664185,1834.150513,1834.150513,17065041354,1092776,127467,5524.54909323622,410756,299155,243401
2022-06-01,66.4,70.73,22.0,196.19,89333.85167293338,750,88.83,1942.050659,1965.166626,1776.053223,1823.569336,1823.569336,21037797760,1091260,125888,4944.21466697075,444442,331355,251557
2022-05-31,45.33,65.08,19.96,200.0,88647.89081561673,762,82.5925,1996.408081,2005.490967,1932.352051,1942.328003,1942.328003,18363115560,1149142,108154,4319.60033318103,487096,373219,256343
2022-05-30,42.63,35.51,13.0,1057.0,86751.62354198364,736,287.035,1811.885986,2005.210815,1804.456055,1996.441284,1996.441284,19580808705,1070320,102688,2904.21864733567,418023,306751,232263
2022-05-29,30.34,30.98,11.0,150.32,97200.18742635874,736,55.66,1792.184448,1818.776611,1765.937378,1812.031006,1812.031006,10642556101,1065407,112140,1835.46122736246,467126,356119,247444
2022-05-28,25.55,11.48,8.0,93.91,101439.80934674134,982,34.735,1724.635986,1757.941772,1724.635986,1757.941772,1757.941772,23214777872,1069802,96247,1813.03091498411,482026,369472,241516
2022-05-27,12.36,50.47,9.0,98.38,99709.5408934126,2186,42.552499999999995,1802.543823,1814.656494,1721.264771,1724.922852,1724.922852,25470760032,1093469,99428,3686.57916554006,441517,325746,254717
2022-05-26,40.54,58.89,14.0,196.24,93911.1516326491,2193,77.4175,1945.033325,1962.171143,1759.199585,1803.91333,1803.91333,23458681818,1071180,112811,4100.05946063652,421804,308256,248963
2022-05-25,49.0,38.7,15.0,167.46,91001.69310911186,2173,67.54,1978.677002,2014.369507,1943.938599,1944.827881,1944.827881,13364545730,1094639,102835,3031.82878086521,454328,339390,253097
2022-05-24,42.06,27.34,8.88,208.77,90922.71853945294,2157,71.7625,1972.390869,1991.535522,1920.68811,1978.982788,1978.982788,13057109007,1100715,98535,2493.05976167601,478049,365506,243494
2022-05-23,27.79,15.71,9.0,350.0,92152.6859823098,2182,100.625,2042.344727,2080.333496,1964.386597,1972.181885,1972.181885,16434529708,1085863,94582,2248.94792310513,464592,349250,246577
2022-05-22,14.85,32.12,9.0,103.83,94981.69946721538,2187,39.95,1974.670654,2047.191406,1966.038818,2043.170166,2043.170166,10941123403,1055644,100975,1970.06577125466,459276,352723,224892
2022-05-21,28.05,17.15,9.0,134.99,109320.92966815265,2176,47.2975,1961.017944,1985.395996,1944.265137,1974.518311,1974.518311,8546822406,1094539,98303,1756.19520467993,485139,373824,237980
2022-05-20,17.2,25.56,10.0,1337.0,93548.19054473464,2184,347.44,2018.000122,2054.795898,1926.676758,1961.315674,1961.315674,15892482289,1112811,93262,2513.5489134388,471039,358181,246663
2022-05-19,21.7,15.34,10.0,90.74,91620.72334116318,2201,34.445,1916.149536,2028.388184,1907.020508,2018.336182,2018.336182,18734247914,1093367,93538,2226.90489118317,484258,369685,240360
2022-05-18,21.32,28.82,10.0,76.34,90859.93671156882,2403,34.120000000000005,2090.459961,2102.32666,1916.656128,1916.656128,1916.656128,17740965589,1177913,89802,2387.54557110292,549008,431444,269083
2022-05-17,19.06,17.58,10.0,96.93,86971.49501573753,2853,35.8925,2022.882324,2113.059814,2015.971558,2090.40918,2090.40918,18509929297,1135718,103813,3064.6680743087,492570,373188,263819
2022-05-16,22.51,16.28,11.83,544.02,89398.67738227661,2855,148.66,2145.836914,2145.836914,1988.811768,2022.725952,2022.725952,21459552191,1124352,90246,2124.02662617793,517300,388836,266136
2022-05-15,16.11,15.79,10.0,81.81,91213.91750865124,2543,30.927500000000002,2056.183105,2147.194336,2008.16272,2145.706787,2145.706787,14846088335,1089441,88217,2103.8551130819,493143,369165,253551
2022-05-14,18.16,19.75,10.0,92.42,102266.73299450996,1439,35.082499999999996,2014.28064,2063.429932,1956.572998,2056.273926,2056.273926,15457044616,1139785,86964,3117.46700550452,514056,377102,278251
2022-05-13,19.38,36.66,16.63,72.55,91636.92202933796,1435,36.30499999999999,1960.122559,2139.713379,1941.975952,2014.418213,2014.418213,24816096567,1342405,88511,6894.9014383197,641750,488778,315073
2022-05-12,39.42,90.66,29.97,182.0,78145.93037732679,1429,85.51249999999999,2072.504639,2170.458008,1748.303101,1961.701538,1961.701538,42463486402,1327755,98964,18460.7694066953,619507,459857,311488
2022-05-11,75.36,132.88,56.32,1473.56,77455.6955742341,1436,434.53,2342.75415,2441.079346,2018.855591,2072.108643,2072.108643,45743399154,1210708,99989,12368.4065945201,479456,336448,289888
2022-05-10,140.77,85.34,21.0,803.13,85567.32016428061,1439,262.56,2242.650391,2450.760254,2206.756836,2343.510986,2343.510986,38202099639,1202934,98301,5065.10780941718,523716,391212,315479
2022-05-09,79.3,66.8,20.0,239.6,83492.99204958286,1438,101.425,2518.508301,2528.258057,2238.062744,2245.43042,2245.43042,36333567678,1158340,91599,5360.37601467832,511979,379250,296442
2022-05-08,65.86,15.77,11.0,315.16,90663.06327538245,1438,101.9475,2636.121826,2638.830566,2498.430176,2517.459961,2517.459961,20802269935,1087198,79985,2313.19105115491,504810,382029,269830
2022-05-07,18.99,28.25,12.0,80.0,95205.91677291656,1440,34.81,2694.991943,2696.652832,2599.523438,2636.093018,2636.093018,13369276367,1051489,83277,2894.19797747882,475829,356510,259783
2022-05-06,31.63,31.63,17.0,115.49,96313.8882691934,1438,48.9375,2748.931641,2754.837646,2645.335205,2694.979736,2694.979736,21027599270,1116562,92361,3935.73652419793,492912,364293,291881
2022-05-05,32.54,33.37,20.1,2500.0,98901.43224332396,1438,646.5025,2940.226563,2948.960693,2704.91626,2749.213135,2749.213135,22642925048,1187804,92949,5133.76949457638,536403,402636,302257
2022-05-04,43.93,44.58,22.0,651.0,85968.05243015982,1439,190.3775,2783.131104,2956.686768,2779.273682,2940.644775,2940.644775,18186749944,1102254,90235,4419.21427542271,488475,361110,278044
2022-05-03,51.72,39.94,25.39,500.0,90960.2619828928,1438,154.2625,2857.152344,2859.193359,2762.118652,2783.476318,2783.476318,13026093219,1077506,90305,5656.65548738772,447713,320701,265172
2022-05-02,41.3,65.38,32.39,298.69,93514.65292946508,1439,109.44,2827.614014,2874.145996,2785.522949,2857.4104,2857.4104,18609741545,1112065,86346,6204.51974111119,452847,325750,270152
2022-05-01,77.44,36.52,26.58,176.28,92249.55199131336,1439,79.20500000000001,2729.994141,2838.704346,2728.078857,2827.756104,2827.756104,15332730152,1154787,87744,71718.3410146882,464873,337909,289415
2022-04-30,43.17,39.61,27.0,9376.56,92946.88266546204,1439,2371.585,2815.533447,2836.827637,2727.40625,2730.186768,2730.186768,13520941867,1211671,85276,4282.81177104409,505604,392341,286271
2022-04-29,39.89,33.15,20.6,130.86,86022.90438650912,1438,56.125,2936.776611,2943.445801,2782.435303,2815.601807,2815.601807,18771041399,1168081,88751,4524.4774235988,502569,376251,290326
2022-04-28,48.01,33.01,23.0,241.27,88656.17626650454,1439,86.3225,2888.849854,2973.13501,2861.821533,2936.940918,2936.940918,18443524633,1155514,90735,4531.9130054202,511146,382199,291876
2022-04-27,35.33,44.78,21.7,1111.0,88522.470591516,1438,303.2025,2808.645996,2911.877441,2802.273438,2888.929688,2888.929688,17419284041,1161504,97534,4515.33983465606,513203,381069,303700
2022-04-26,41.49,56.06,21.5,800.0,89964.98584982591,1437,229.7625,3008.946289,3026.415039,2786.253174,2808.29834,2808.29834,19052045399,1125250,89905,4276.6179018551,503089,371083,288612
2022-04-26,42.55,50.4,27.36,121.54,85694.81164900924,555,60.4625,3008.946289,3026.415039,2786.253174,2808.29834,2808.29834,19052045399,1125250,89905,4276.6179018551,503089,371083,288612
2022-04-15,41.14,30.71,14.0,1144.27,101590.42583903836,1227,307.53,3020.134521,3044.287354,3001.123291,3040.916504,3040.916504,11256651536,1110994,88832,3675.06726952744,487015,364213,263680
2022-04-14,27.98,40.13,19.42,126.33,95313.8832285913,1434,53.465,3117.821777,3139.928711,2988.435303,3019.909424,3019.909424,15821419931,1117285,92980,4420.30493023449,493926,374031,258225
2022-04-13,46.3,49.13,20.0,174.16,96293.39084450662,1429,72.39750000000001,3029.87793,3123.575439,3006.481689,3118.344238,3118.344238,16088473629,1067983,92827,4225.80804419281,452235,327025,262737
2022-04-12,44.21,36.09,21.46,139.67,100916.3978182262,1432,60.3575,2981.420654,3077.452637,2957.872314,3030.376465,3030.376465,20235707410,1112524,92833,4288.69994979575,472507,346346,268548
2022-04-11,39.73,63.49,22.0,126.71,94605.72656112876,1559,62.9825,3209.576904,3214.461914,2962.756592,2981.052246,2981.052246,21891804831,1113264,93680,4216.97387168062,485694,358997,269381
2022-04-10,55.66,38.54,15.0,141.53,94454.22013198904,1438,62.6825,3261.291504,3303.003174,3211.866943,3211.866943,3211.866943,10427054790,1104239,97367,3185.74507503482,501226,373621,271807
2022-04-09,31.81,32.31,14.81,2752.0,96449.33177053512,1439,707.7325,3191.976074,3261.963135,3187.469238,3261.91626,3261.91626,9908112156,1085399,92218,3253.17602652314,502188,371247,269370
2022-04-08,34.33,56.89,18.21,111.71,99372.51872072328,1438,55.285,3233.272461,3301.607422,3179.142334,3192.073975,3192.073975,17557050669,1104419,100610,5093.27493469418,470234,341048,280136
2022-04-07,62.66,60.14,26.0,332.54,94697.60032729176,1440,120.33500000000001,3172.197266,3263.474609,3155.581055,3233.274658,3233.274658,16745496605,1127793,102101,5804.00034787267,481772,347428,288099
2022-04-06,56.71,49.96,27.55,2600.0,94832.77233831704,1438,683.555,3411.672119,3411.672119,3171.205078,3171.691895,3171.691895,25632563639,1127174,94644,5342.6791541269,486317,352261,284712
2022-04-05,40.2,65.96,27.7,203.61,91628.86450308104,1428,84.3675,3521.239746,3546.706787,3410.547607,3411.79248,3411.79248,16681503199,1087129,89603,10362.8372458102,479388,344343,284020
2022-04-04,56.69,106.91,34.0,4009.62,96953.35696689996,1429,1051.805,3522.36499,3535.148193,3422.000977,3521.241211,3521.241211,18209969743,1105170,91131,5760.7863767275,462748,329607,276899
2022-04-03,96.91,42.58,27.94,162.79,92966.72656269996,1437,82.555,3444.810547,3573.960205,3421.259766,3522.833496,3522.833496,15333808649,1060779,92115,4878.11234919663,465606,335028,272647
2022-04-02,49.03,63.0,25.17,1051.0,98812.60395584142,1438,297.05,3449.788574,3521.284668,3442.000244,3445.059326,3445.059326,23571556215,1094668,89484,4846.62795565115,480916,350519,280757
2022-04-01,53.46,52.45,26.58,2303.0,97590.4735731572,1438,608.8725,3282.576172,3467.555908,3223.891357,3449.552246,3449.552246,20982988937,1159493,87026,5977.74584735867,508132,373504,296663
2022-03-31,52.1,58.97,26.0,333.0,89384.86550305982,1438,117.5175,3385.289307,3435.128418,3272.93457,3281.642822,3281.642822,17685495686,1167121,85720,4675.49408293811,528779,389697,302042
2022-03-30,55.08,41.52,22.85,154.88,89572.90140396383,1438,68.5825,3401.526123,3435.286133,3349.237061,3385.157959,3385.157959,15302506131,1152200,83748,4742.08813665721,522805,388945,287482
2022-03-29,38.23,36.57,16.69,221.4,91214.46321050065,1438,78.2225,3335.02124,3470.186279,3335.02124,3401.987793,3401.987793,19533323636,1199899,82976,4154.44325366686,554500,405507,309749
2022-03-28,41.52,50.23,17.63,1195.51,87011.98765967399,1411,326.22249999999997,3292.32251,3424.019287,3279.0271,3336.634521,3336.634521,20620450770,1218023,83028,7143.55256916371,548618,403733,307144
2022-03-27,42.64,32.93,14.29,3750.0,86959.72716686035,1376,959.965,3143.795654,3291.577637,3129.997803,3291.577637,3291.577637,13431866834,1122675,82096,4006.77646830586,532179,398723,275746
2022-03-26,36.85,27.56,11.4,2751.32,95325.68809881524,1435,706.7825,3106.405273,3146.825439,3091.825439,3143.178955,3143.178955,8876420740,1123878,80067,2866.00915399907,540396,413528,266814
2022-03-25,29.21,80.0,15.31,198.22,96357.96302830309,1438,80.685,3108.448975,3183.958008,3087.490723,3106.671387,3106.671387,17030503831,1146814,85761,4229.72219906692,531954,398010,284554
2022-03-24,56.44,45.21,17.0,174.39,91905.41401416608,1433,73.25999999999999,3031.060791,3118.387695,3012.32666,3108.062012,3108.062012,18070503166,1151969,86000,4522.03076986482,536643,401425,287814
2022-03-23,55.85,40.07,15.86,213.67,94265.83186169916,1436,81.3625,2973.14502,3036.752197,2933.306641,3031.067139,3031.067139,16008767658,1164437,89310,3432.21891763841,553306,420746,277832
2022-03-22,49.33,43.93,12.29,706.0,95143.04644491633,1436,202.8875,2897.77417,3040.382813,2892.544434,2973.131104,2973.131104,16830539230,1220571,87875,3667.03441349066,603744,476497,272649
2022-03-21,34.96,79.18,13.4,222.0,86242.18263567946,1435,87.385,2860.103271,2954.556641,2838.250488,2897.976563,2897.976563,15206116098,1162829,86140,2926.79756652941,563008,440463,259166
2022-03-20,69.39,27.55,12.0,135.66,95111.40788155892,1437,61.15,2946.547607,2956.965576,2826.107422,2860.459229,2860.459229,12684727326,1119066,87036,2246.1780220557,527636,404591,255803
2022-03-19,35.7,44.18,10.0,75.16,96697.29446274374,1436,41.26,2944.72168,2979.987061,2910.802246,2946.25708,2946.25708,11576463120,1127607,80792,2698.51907615682,543006,414434,269302
2022-03-18,54.81,46.44,10.77,104.28,98978.76363138476,1437,54.075,2814.43457,2973.616211,2774.855713,2945.343018,2945.343018,15830879093,1265944,83297,4973.72427335791,639040,515454,277125
2022-03-17,41.29,36.12,20.0,6501.0,88548.8613427577,1436,1649.6025,2771.964111,2826.160645,2751.560791,2814.854492,2814.854492,12685265194,1174532,82967,5581.94432205112,524255,391956,290857
